Country	FirmCode	Ano	id	t	IPR	ROA	ROS	RD	Sales	Leverage	Size	Age	y_2010	y_2011	y_2012	y_2013	y_2014	y_2015	y_2016	y_2017	y_2018	y_2019	y_2020
BRA	2	2010	1	1	5118	0.085662001	1.464041479	0.074870841	0.408601271	0.554745191	83818.09919	49	1	0	0	0	0	0	0	0	0	0	0
BRA	2	2011	1	2	5.3	0.105780049	1.882825031	0.054064621	0.530592638	0.574542511	99756.41791	50	0	1	0	0	0	0	0	0	0	0	0
BRA	2	2012	1	3	5.5	0.087124289	2.370129675	0.054905682	-0.141687944	0.444813656	68018.0088	51	0	0	1	0	0	0	0	0	0	0	0
BRA	2	2013	1	4	5.6	0.095113777	1.9507003	0.061353599	-0.205177668	0.275998207	65686.41083	52	0	0	0	1	0	0	0	0	0	0	0
BRA	2	2014	1	5	5.5	0.158922471	1.99779435	0.068678392	-0.140950061	0.041558001	55097.73094	53	0	0	0	0	1	0	0	0	0	0	0
BRA	2	2015	1	6	5099	0.037433401	1.310615207	0.088178309	-0.455312691		45746.3605	54	0	0	0	0	0	1	0	0	0	0	0
BRA	2	2016	1	7	5145	0.051695793	1.32189644	0.085133157	-0.023985443		44268.07255	55	0	0	0	0	0	0	1	0	0	0	0
BRA	2	2017	1	8	5434	0.052251349	1.522171641	0.047704245	0.430315632		54986.52882	56	0	0	0	0	0	0	0	1	0	0	0
BRA	2	2018	1	9	5746	0.057900046	1.356265717	0.082815092	-0.063650414	0.01989572	57784.74085	57	0	0	0	0	0	0	0	0	1	0	0
BRA	2	2019	1	10	5564	0.159063278	1.839035535	0.074160429	0.457924993	0.018588657	62130.23751	58	0	0	0	0	0	0	0	0	0	1	0
BRA	2	2020	1	11	5478	0.103747766	2.089451229	0.063915312	-0.021526449	0.041381433	53506.92424	59	0	0	0	0	0	0	0	0	0	0	1
BRA	3	2010	2	1	5118	0.1264227	1.729922022	0.229136353	0.96899111		322734.7611	64	1	0	0	0	0	0	0	0	0	0	0
BRA	3	2011	2	2	5.3	0.079231703	1.672279142	0.257180337	0.004276796		335287.1642	65	0	1	0	0	0	0	0	0	0	0	0
BRA	3	2012	2	3	5.5	0.089804874	1.234514646	0.316750792	-0.2586392		336712.3708	66	0	0	1	0	0	0	0	0	0	0	0
BRA	3	2013	2	4	5.6	0.051936309	1.646860673	0.299901737	0.265203962		319344.1787	67	0	0	0	1	0	0	0	0	0	0	0
BRA	3	2014	2	5	5.5	0.023323786	1.492246109	0.393739681	-0.301217156		246273.4767	68	0	0	0	0	1	0	0	0	0	0	0
BRA	3	2015	2	6	5099	-0.009432962	0.957448572	0.683637117	-0.594190569		155763.1697	69	0	0	0	0	0	1	0	0	0	0	0
BRA	3	2016	2	7	5145	-0.050646142	0.812802894	0.802246898	-0.19025446		148574.2529	70	0	0	0	0	0	0	1	0	0	0	0
BRA	3	2017	2	8	5434	-0.017162129	1.033575049	0.574235875	0.270505525	0.004821724	148444.2356	71	0	0	0	0	0	0	0	1	0	0	0
BRA	3	2018	2	9	5746	0.036828481	1.494108548	0.370366898	0.350678346	0.021793961	138699.5786	72	0	0	0	0	0	0	0	0	1	0	0
BRA	3	2019	2	10	5564	0.108690676	2.102185958	0.093485896	0.325442532	0.02582724	130661.3267	73	0	0	0	0	0	0	0	0	0	1	0
BRA	3	2020	2	11	5478	0.13627063	1.740921058	0.29854735	-0.300065962	0.019713013	110432.3286	74	0	0	0	0	0	0	0	0	0	0	1
BRA	8	2010	3	1	5118	0.103571396	0.67165136	0.453700202	0.159570717	0.70655197	568006.0217	76	1	0	0	0	0	0	0	0	0	0	0
BRA	8	2011	3	2	5.3	0.090615232	0.554566119	0.528451311	-0.032937958	1.405217766	665269.8507	77	0	1	0	0	0	0	0	0	0	0	0
BRA	8	2012	3	3	5.5	0.075529658	0.629066215	0.523458174	-0.027944681	3.334017247	570093.1137	78	0	0	1	0	0	0	0	0	0	0	0
BRA	8	2013	3	4	5.6	0.013536932	0.681820869	0.453133748	0.043382096	4.926578672	548801.4461	79	0	0	0	1	0	0	0	0	0	0	0
BRA	8	2014	3	5	5.5	-0.094778023	0.603754173	0.592300384	-0.328262035	11.8299338	416318.093	80	0	0	0	0	1	0	0	0	0	0	0
BRA	8	2015	3	6	5099	-0.059595634	0.805807266	0.470630935	-0.016212538	-8.977726396	306870.7789	81	0	0	0	0	0	1	0	0	0	0	0
BRA	8	2016	3	7	5145	-0.110004177	0.929697656	0.418547875	-0.037952911	-3.886609153	255882.926	82	0	0	0	0	0	0	1	0	0	0	0
BRA	8	2017	3	8	5434	-0.209119354	0.904156014	0.380595405	-0.084412051	-1.555776414	240901.6291	83	0	0	0	0	0	0	0	1	0	0	0
BRA	8	2018	3	9	5746	0.05020648	0.917637186	0.208656941	0.062010387	-2.006794229	252081.4405	84	0	0	0	0	0	0	0	0	1	0	0
BRA	8	2019	3	10	5564	0.099081055	0.937306365	0.211709706	0.095337862	-2.462013453	270320.144	85	0	0	0	0	0	0	0	0	0	1	0
BRA	8	2020	3	11	5478	0.297349125	1.213971862	0.164022653	0.357371559	18.13170409	283302.3003	86	0	0	0	0	0	0	0	0	0	0	1
BRA	10	2010	4	1	5118	0.014461815	0.859184529	0.498744419	0.332414614	0.254822368	547665.7388	99	1	0	0	0	0	0	0	0	0	0	0
BRA	10	2011	4	2	5.3	0.074132671	0.728041006	0.661912371	-0.225815103	0.30542231	500369.5522	100	0	1	0	0	0	0	0	0	0	0	0
BRA	10	2012	4	3	5.5	-0.020959307	0.511505438	1.001149589	-0.447806581	0.343253939	393267.1646	101	0	0	1	0	0	0	0	0	0	0	0
BRA	10	2013	4	4	5.6	-0.031966878	0.559254536	0.79070665	-0.020898004	0.456231683	352173.2481	102	0	0	0	1	0	0	0	0	0	0	0
BRA	10	2014	4	5	5.5	0.019653422	0.606373214	0.683855463	0.033274842	0.489157098	335615.28	103	0	0	0	0	1	0	0	0	0	0	0
BRA	10	2015	4	6	5099	0.021922969	0.533910579	0.753790051	-0.341533377	0.521466297	250984.5415	104	0	0	0	0	0	1	0	0	0	0	0
BRA	10	2016	4	7	5145	-0.084006212	0.29322647	1.062284691	-0.433943695	0.573232693	258685.4245	105	0	0	0	0	0	0	1	0	0	0	0
BRA	10	2017	4	8	5434	-0.071168101	0.163043945	1.875100631	-0.435669553	0.931191795	262545.1128	106	0	0	0	0	0	0	0	1	0	0	0
BRA	10	2018	4	9	5746	-0.092189987	0.110458934	2.86135391	-0.40099006	2.001442893	232135.6248	107	0	0	0	0	0	0	0	0	1	0	0
BRA	10	2019	4	10	5564	-0.297821678	0.052234143	7.867658657	-0.623974744	-2.385341386	184588.7303	108	0	0	0	0	0	0	0	0	0	1	0
BRA	10	2020	4	11	5478	0.030753115	-0.09081633	-5.072565901	-2.210306649	-1.500983787	128496.4506	109	0	0	0	0	0	0	0	0	0	0	1
BRA	12	2010	5	1	5118	0.041318145	0.361880451	0.494098992	0.607636669	1.417949993	1057315.23	80	1	0	0	0	0	0	0	0	0	0	0
BRA	12	2011	5	2	5.3	-0.006210727	0.354239338	0.499916014	-0.015349509	1.458737407	1063542.687	81	0	1	0	0	0	0	0	0	0	0	0
BRA	12	2012	5	3	5.5	-0.032129497	0.382494921	0.550765026	-0.161370269	1.271676056	826030.9015	82	0	0	1	0	0	0	0	0	0	0	0
BRA	12	2013	5	4	5.6	0.021304877	0.469642468	0.517605776	-0.020942344	0.900992887	658662.4027	83	0	0	0	1	0	0	0	0	0	0	0
BRA	12	2014	5	5	5.5	0.007434468	0.503190856	0.530143645	-0.109039757	0.773716509	547716.4953	84	0	0	0	0	1	0	0	0	0	0	0
BRA	12	2015	5	6	5099	-0.001675531	0.497762403	0.583567962	-0.339311211	0.581803728	365816.5991	85	0	0	0	0	0	1	0	0	0	0	0
BRA	12	2016	5	7	5145	-0.040986238	0.541376416	0.534814974	-0.076465082	0.548437988	310627.2027	86	0	0	0	0	0	0	1	0	0	0	0
BRA	12	2017	5	8	5434	0.047669615	0.625682173	0.425172358	0.253520385	0.387675214	336911.9674	87	0	0	0	0	0	0	0	1	0	0	0
BRA	12	2018	5	9	5746	0.037073087	0.598558716	0.385258426	-0.034846826	0.449523583	339906.6827	88	0	0	0	0	0	0	0	0	1	0	0
BRA	12	2019	5	10	5564	0.076426175	0.559891051	0.379781478	-0.046272906	0.460516918	346566.8804	89	0	0	0	0	0	0	0	0	0	1	0
BRA	12	2020	5	11	5478	0.061182522	0.557133762	0.36059292	-0.027268137	0.658623297	338785.0576	90	0	0	0	0	0	0	0	0	0	0	1
BRA	15	2010	6	1	5118	0.082080442	0.88148324	0.329681214	0.38218508	1.307228095	504920.1841	51	1	0	0	0	0	0	0	0	0	0	0
BRA	15	2011	6	2	5.3	0.030240963	0.811599265	0.374006443	0.013057173	2.072419304	555557.6119	52	0	1	0	0	0	0	0	0	0	0	0
BRA	15	2012	6	3	5.5	0.001328543	0.71609588	0.481520799	-0.203697801	1.943845991	501392.1007	53	0	0	1	0	0	0	0	0	0	0	0
BRA	15	2013	6	4	5.6	3.80069E-05	0.671824587	0.445061824	0.049619385	2.694524947	560950.5933	54	0	0	0	1	0	0	0	0	0	0	0
BRA	15	2014	6	5	5.5	0.015632175	0.775437365	0.398365166	-0.006165573	3.899845524	483000.7649	55	0	0	0	0	1	0	0	0	0	0	0
BRA	15	2015	6	6	5099	0.029377531	0.844335009	0.371175602	-0.184350945	23.12064909	361812.0967	56	0	0	0	0	0	1	0	0	0	0	0
BRA	15	2016	6	7	5145	0.051971152	0.922710503	0.343578684	-0.049268586	5.951409526	314767.7717	57	0	0	0	0	0	0	1	0	0	0	0
BRA	15	2017	6	8	5434	0.05722726	0.77077741	0.216283472	0.063279151	8.467394081	400658.208	58	0	0	0	0	0	0	0	1	0	0	0
BRA	15	2018	6	9	5746	0.061382369	0.861808486	0.178650442	0.060623097	10.050705	380061.0257	59	0	0	0	0	0	0	0	0	1	0	0
BRA	15	2019	6	10	5564	0.079287428	0.909933665	0.181777663	0.145954168	8.09296589	412497.7821	60	0	0	0	0	0	0	0	0	0	1	0
BRA	15	2020	6	11	5478							61	0	0	0	0	0	0	0	0	0	0	1
BRA	16	2010	7	1	5118							19	1	0	0	0	0	0	0	0	0	0	0
BRA	16	2011	7	2	5.3							20	0	1	0	0	0	0	0	0	0	0	0
BRA	16	2012	7	3	5.5							21	0	0	1	0	0	0	0	0	0	0	0
BRA	16	2013	7	4	5.6							22	0	0	0	1	0	0	0	0	0	0	0
BRA	16	2014	7	5	5.5							23	0	0	0	0	1	0	0	0	0	0	0
BRA	16	2015	7	6	5099	0.066833919	0.541896638	0.867222222		0.478794424	5982.29026	24	0	0	0	0	0	1	0	0	0	0	0
BRA	16	2016	7	7	5145	0.108803855	0.76764458	0.548595149	4.152664282	0.519730669	21759.83496	25	0	0	0	0	0	0	1	0	0	0	0
BRA	16	2017	7	8	5434	0.140807377	1.027976613	0.336044749	0.793839586	0.486129082	29148.49624	26	0	0	0	0	0	0	0	1	0	0	0
BRA	16	2018	7	9	5746	0.09975083	1.025799689	0.240949385	0.018929305	1.021271429	29763.28608	27	0	0	0	0	0	0	0	0	1	0	0
BRA	16	2019	7	10	5564	0.111881267	1.095336623	0.224462366	0.142728887	1.072891003	31852.17105	28	0	0	0	0	0	0	0	0	0	1	0
BRA	16	2020	7	11	5478	0.044138825	0.868649194	0.240073609	-0.329341523	1.19520219	26936.65387	29	0	0	0	0	0	0	0	0	0	0	1
BRA	17	2010	8	1	5118							50	1	0	0	0	0	0	0	0	0	0	0
BRA	17	2011	8	2	5.3							51	0	1	0	0	0	0	0	0	0	0	0
BRA	17	2012	8	3	5.5							52	0	0	1	0	0	0	0	0	0	0	0
BRA	17	2013	8	4	5.6							53	0	0	0	1	0	0	0	0	0	0	0
BRA	17	2014	8	5	5.5							54	0	0	0	0	1	0	0	0	0	0	0
BRA	17	2015	8	6	5099	-0.039401049	0.82850949	0.475190437		0.618734369	170030.6168	55	0	0	0	0	0	1	0	0	0	0	0
BRA	17	2016	8	7	5145	0.057687045	0.973860964	0.397652779	0.143646204	0.48805514	165431.936	56	0	0	0	0	0	0	1	0	0	0	0
BRA	17	2017	8	8	5434	0.104173713	1.100620904	0.287328598	0.341550273	0.424160328	196374.6867	57	0	0	0	0	0	0	0	1	0	0	0
BRA	17	2018	8	9	5746	0.145741377	1.203480501	0.237135572	0.071573852		192444.858	58	0	0	0	0	0	0	0	0	1	0	0
BRA	17	2019	8	10	5564	0.138956288	1.122345128	0.20667948	0.108693835		228786.596	59	0	0	0	0	0	0	0	0	0	1	0
BRA	17	2020	8	11	5478	0.123888345	1.09856043	0.183969358	-0.041184992	0.433259659	224113.4257	60	0	0	0	0	0	0	0	0	0	0	1
BRA	18	2010	9	1	5118	0.11729025	0.849884751	0.596030738	0.828758597	1.205454241	398031.5855	47	1	0	0	0	0	0	0	0	0	0	0
BRA	18	2011	9	2	5.3	0.107514271	0.846163757	0.552320171	0.240247812	1.37041658	495828.6567	48	0	1	0	0	0	0	0	0	0	0	0
BRA	18	2012	9	3	5.5	0.098687829	0.751789774	0.608339855	-0.211569253	1.215812434	440000.5116	49	0	0	1	0	0	0	0	0	0	0	0
BRA	18	2013	9	4	5.6	0.130069369	0.848623743	0.495995933	0.138314363	1.168498638	443707.36	50	0	0	0	1	0	0	0	0	0	0	0
BRA	18	2014	9	5	5.5	0.086076932	0.724899045	0.547762036	-0.17208434	1.137966917	430051.415	51	0	0	0	0	1	0	0	0	0	0	0
BRA	18	2015	9	6	5099	0.075180361	0.64553433	0.581277292	-0.375981315	0.952044892	301353.4444	52	0	0	0	0	0	1	0	0	0	0	0
BRA	18	2016	9	7	5145	0.041138825	0.61905367	0.608392875	-0.146164079	0.744783138	268312.9423	53	0	0	0	0	0	0	1	0	0	0	0
BRA	18	2017	9	8	5434	0.05402719	0.637364932	0.510021565	0.295322401	0.82068613	337566.7293	54	0	0	0	0	0	0	0	1	0	0	0
BRA	18	2018	9	9	5746	0.068213607	0.733109819	0.470130057	0.203983186	0.952721072	353345.1918	55	0	0	0	0	0	0	0	0	1	0	0
BRA	18	2019	9	10	5564	0.068963494	0.758900443	0.488995704	0.03763621	0.86289169	354183.6709	56	0	0	0	0	0	0	0	0	0	1	0
BRA	18	2020	9	11	5478	0.080614043	0.589729147	0.572107943	-0.241478144	0.926285332	345723.4571	57	0	0	0	0	0	0	0	0	0	0	1
BRA	19	2010	10	1	5118	0.080232172	0.584726016	0.619622889	0.183683116	0.68257758	4266979.492	49	1	0	0	0	0	0	0	0	0	0	0
BRA	19	2011	10	2	5.3	0.072823976	0.569897674	0.571821955	0.241738415	0.885101555	5436334.925	50	0	1	0	0	0	0	0	0	0	0	0
BRA	19	2012	10	3	5.5	0.091103448	0.695761899	0.524129081	0.019523075	0.647900365	4539829.121	51	0	0	1	0	0	0	0	0	0	0	0
BRA	19	2013	10	4	5.6	0.099765681	0.673375279	0.484868272	0.002026983	0.691257957	4700265.573	52	0	0	0	1	0	0	0	0	0	0	0
BRA	19	2014	10	5	5.5	0.092878415	0.665450498	0.474817801	0.052646813	0.796252303	5006641.455	53	0	0	0	0	1	0	0	0	0	0	0
BRA	19	2015	10	6	5099	0.081214576	0.684380671	0.434687356	-0.120649273	0.837056169	4280816.749	54	0	0	0	0	0	1	0	0	0	0	0
BRA	19	2016	10	7	5145	0.078736245	0.693373195	0.446651161	-0.083908934	0.724830633	3870757.571	55	0	0	0	0	0	0	1	0	0	0	0
BRA	19	2017	10	8	5434	0.084542621	0.680955159	0.353972404	0.111695203	0.592760488	4381574.875	56	0	0	0	0	0	0	0	1	0	0	0
BRA	19	2018	10	9	5746	0.097860109	0.777286142	0.315979245	0.097883733	0.480324788	4214287.669	57	0	0	0	0	0	0	0	0	1	0	0
BRA	19	2019	10	10	5564	0.117782782	0.850824799	0.319789631	0.032843839	0.255875874	3976487.542	58	0	0	0	0	0	0	0	0	0	1	0
BRA	19	2020	10	11	5478	0.141325707	0.876638306	0.300179335	0.001488724	0.141369478	3865141.394	59	0	0	0	0	0	0	0	0	0	0	1
BRA	20	2010	11	1	5118	0.049032209	0.670954553	0.143136625	-0.020796102	0.45816737	7942404.136	41	1	0	0	0	0	0	0	0	0	0	0
BRA	20	2011	11	2	5.3	0.031398425	0.593273503	0.432898275	0.104412566	0.531792875	9920223.881	42	0	1	0	0	0	0	0	0	0	0	0
BRA	20	2012	11	3	5.5	0.062774668	0.629159766	0.455172408	0.060685317	0.616778515	9922064.361	43	0	0	1	0	0	0	0	0	0	0	0
BRA	20	2013	11	4	5.6	0.067586871	0.573891755	0.537665063	0.012390758	0.604130634	11012379.5	44	0	0	0	1	0	0	0	0	0	0	0
BRA	20	2014	11	5	5.5	0.047146628	0.540107255	0.587614548	0.004210561	0.648972879	11750488.65	45	0	0	0	0	1	0	0	0	0	0	0
BRA	20	2015	11	6	5099	0.024207632	0.445537584	0.664092162	-0.039807812	0.918520295	13677595.68	46	0	0	0	0	0	1	0	0	0	0	0
BRA	20	2016	11	7	5145	0.01888098	0.563849896	0.584055307	0.007872537	0.954002138	10892716.83	47	0	0	0	0	0	0	1	0	0	0	0
BRA	20	2017	11	8	5434	0.026835166	0.473929076	0.375885752	-0.045486971	1.003919458	12369958.02	48	0	0	0	0	0	0	0	1	0	0	0
BRA	20	2018	11	9	5746	-0.024441205	0.180261771	0.975242244	-0.631790638	0.925792268	11974924.2	49	0	0	0	0	0	0	0	0	1	0	0
BRA	20	2019	11	10	5564	-0.007268861	0.24564157	0.395871925	0.229210976	0.025170918	10801920.36	50	0	0	0	0	0	0	0	0	0	1	0
BRA	20	2020	11	11	5478	-0.030669326	0.358342356	0.538385096	0.435759145	1.513459788	10631297.76	51	0	0	0	0	0	0	0	0	0	0	1
BRA	21	2010	12	1	5118	0.078331536	0.731805301	0.590659206	0.350742053	0.807461461	395519.5137	56	1	0	0	0	0	0	0	0	0	0	0
BRA	21	2011	12	2	5.3	0.05261937	0.699214259	0.611129338	0.125341006	0.916569774	465840.597	57	0	1	0	0	0	0	0	0	0	0	0
BRA	21	2012	12	3	5.5	0.056253914	0.738579048	0.634122862	0.040996991	1.110778362	459092.3974	58	0	0	1	0	0	0	0	0	0	0	0
BRA	21	2013	12	4	5.6	0.072151882	0.767805685	0.465733792	-0.01955935	1.032532689	432979.2362	59	0	0	0	1	0	0	0	0	0	0	0
BRA	21	2014	12	5	5.5	0.070698603	0.811406725	0.446068078	-0.022619016	0.983331173	400445.7381	60	0	0	0	0	1	0	0	0	0	0	0
BRA	21	2015	12	6	5099	0.08328673	0.901197682	0.520185686	-0.191651082	0.882066599	291447.9964	61	0	0	0	0	0	1	0	0	0	0	0
BRA	21	2016	12	7	5145	0.069563937	0.675911417	0.493366771	-0.113487092	0.331376562	344489.8427	62	0	0	0	0	0	0	1	0	0	0	0
BRA	21	2017	12	8	5434	0.048094864	0.61397161	0.521671263	0.120541115	0.281290029	424957.7068	63	0	0	0	0	0	0	0	1	0	0	0
BRA	21	2018	12	9	5746	0.09152227	0.747210114	0.478011197	0.196894968	0.449767712	417933.6106	64	0	0	0	0	0	0	0	0	1	0	0
BRA	21	2019	12	10	5564	0.065849024	0.842894303	0.499005133	0.10837446	0.503672395	410642.0623	65	0	0	0	0	0	0	0	0	0	1	0
BRA	21	2020	12	11	5478	0.083079688	0.578417491	0.475522044	-0.063756114	0.968097351	560252.919	66	0	0	0	0	0	0	0	0	0	0	1
BRA	22	2010	13	1	5118	0.120079179	0.978511362	0.177780461	0.662269666	1.414420951	1721070.84	61	1	0	0	0	0	0	0	0	0	0	0
BRA	22	2011	13	2	5.3	0.126727418	0.996375473	0.164879622	0.194278449	1.269345416	2018585.672	62	0	1	0	0	0	0	0	0	0	0	0
BRA	22	2012	13	3	5.5	0.111403088	1.086860047	0.202408142	-0.029022208	1.021738832	1796825.437	63	0	0	1	0	0	0	0	0	0	0	0
BRA	22	2013	13	4	5.6	0.095898092	0.888647689	0.197603701	-0.131542363	1.197025276	1908527.994	64	0	0	0	1	0	0	0	0	0	0	0
BRA	22	2014	13	5	5.5	0.059763009	0.766057048	0.234691609	-0.148117303	1.264424351	1886022.351	65	0	0	0	0	1	0	0	0	0	0	0
BRA	22	2015	13	6	5099	0.032957633	0.543601205	0.347095357	-0.430930648	1.329497155	1512490.77	66	0	0	0	0	0	1	0	0	0	0	0
BRA	22	2016	13	7	5145	0.06117684	0.518106608	0.415871532	-0.102957088	1.230776065	1423531.99	67	0	0	0	0	0	0	1	0	0	0	0
BRA	22	2017	13	8	5434	0.015690838	0.607742994	0.275264578	0.221626877	1.007707616	1482535.088	68	0	0	0	0	0	0	0	1	0	0	0
BRA	22	2018	13	9	5746	0.058528035	0.815405859	0.22089412	0.274882438	0.906108831	1408708.883	69	0	0	0	0	0	0	0	0	1	0	0
BRA	22	2019	13	10	5564	0.048439853	0.830728051	0.25083914	-0.047903872	0.764655624	1316488.302	70	0	0	0	0	0	0	0	0	0	1	0
BRA	22	2020	13	11	5478	0.029425801	0.612475091	0.308893985	-0.363378039	0.778676424	1136760.735	71	0	0	0	0	0	0	0	0	0	0	1
BRA	24	2010	14	1	5118	0.121314545	1.002082051	0.327135832	0.708944586	0.830368501	2108302.562	61	1	0	0	0	0	0	0	0	0	0	0
BRA	24	2011	14	2	5.3	0.1143831	1.034021695	0.332103582	0.174534795	0.797099752	2399785.672	62	0	1	0	0	0	0	0	0	0	0	0
BRA	24	2012	14	3	5.5	0.03885849	0.810386933	0.436825674	-0.277984795	1.00203536	2210833.419	63	0	0	1	0	0	0	0	0	0	0	0
BRA	24	2013	14	4	5.6	0.090978084	0.866802339	0.366170679	0.100295892	1.586287625	2274248.239	64	0	0	0	1	0	0	0	0	0	0	0
BRA	24	2014	14	5	5.5	0.075799661	0.775362463	0.408924584	-0.185493013	1.476140108	2070846.86	65	0	0	0	0	1	0	0	0	0	0	0
BRA	24	2015	14	6	5099	0.007181899	0.597893927	0.510474279	-0.420590868	1.949112157	1556015.609	66	0	0	0	0	0	1	0	0	0	0	0
BRA	24	2016	14	7	5145	0.004392917	0.538993252	0.534652375	-0.191865037	1.285160325	1394885.82	67	0	0	0	0	0	0	1	0	0	0	0
BRA	24	2017	14	8	5434	0.038414455	0.590816027	0.470227714	0.223723472	1.157017681	1557230.89	68	0	0	0	0	0	0	0	1	0	0	0
BRA	24	2018	14	9	5746	0.075135776	0.732071378	0.365458234	0.267877204	1.380618506	1593415.522	69	0	0	0	0	0	0	0	0	1	0	0
BRA	24	2019	14	10	5564	0.08390462	0.804720806	0.351128209	0.10657037	1.317421444	1604044.004	70	0	0	0	0	0	0	0	0	0	1	0
BRA	24	2020	14	11	5478	0.112960831	0.597189475	0.372606742	-0.194152133	1.346616425	1741816.595	71	0	0	0	0	0	0	0	0	0	0	1
BRA	26	2010	15	1	5118	0.041743404	1.159139995	0.503500775	0.669550357	28.37557817	110736.2381	78	1	0	0	0	0	0	0	0	0	0	0
BRA	26	2011	15	2	5.3	0.039393755	1.18866947	0.518036149	0.088506595	65.14907508	117542.6866	79	0	1	0	0	0	0	0	0	0	0	0
BRA	26	2012	15	3	5.5	0.037749566	0.955602018	0.567051959	-0.302108718	-5.003672649	102039.2919	80	0	0	1	0	0	0	0	0	0	0	0
BRA	26	2013	15	4	5.6	0.085684991	1.074425255	0.495928909	0.085817217	-7.871640212	98542.82536	81	0	0	0	1	0	0	0	0	0	0	0
BRA	26	2014	15	5	5.5	-0.171844948	0.865065504	0.578571027	-0.214791296	-1.48653922	96103.0849	82	0	0	0	0	1	0	0	0	0	0	0
BRA	26	2015	15	6	5099	-0.280013831	0.81962528	0.520120492	-0.452239223	-0.637302212	55559.95798	83	0	0	0	0	0	1	0	0	0	0	0
BRA	26	2016	15	7	5145	0.005990319	0.621884088	0.782881706	-0.234452834	-0.527314799	56058.27913	84	0	0	0	0	0	0	1	0	0	0	0
BRA	26	2017	15	8	5434	-0.088766955	0.677230315	0.625615885	0.092509053	-0.517036791	56239.03509	85	0	0	0	0	0	0	0	1	0	0	0
BRA	26	2018	15	9	5746	-0.095563655	0.911172479	0.501435618	0.171144228	-0.451361526	48953.53292	86	0	0	0	0	0	0	0	0	1	0	0
BRA	26	2019	15	10	5564	-0.078181619	1.032036547	0.53120953	0.018027753	-0.372890883	43999.64513	87	0	0	0	0	0	0	0	0	0	1	0
BRA	26	2020	15	11	5478	0.253697984	0.7954145	0.711248154	-0.375263136	-0.014819379	35665.46414	88	0	0	0	0	0	0	0	0	0	0	1
BRA	27	2010	16	1	5118	0.146299577	0.855126819	0.78256475	0.251527332	1.403636193	1003630.063	56	1	0	0	0	0	0	0	0	0	0	0
BRA	27	2011	16	2	5.3	0.139030637	0.880855344	0.850961681	0.170166834	1.363426565	1140111.642	57	0	1	0	0	0	0	0	0	0	0	0
BRA	27	2012	16	3	5.5	0.133013536	0.828830428	0.977394378	-0.077180077	1.390995941	1118158.191	58	0	0	1	0	0	0	0	0	0	0	0
BRA	27	2013	16	4	5.6	0.119203369	0.782606424	0.957541949	-0.048805126	1.455723148	1126406.192	59	0	0	0	1	0	0	0	0	0	0	0
BRA	27	2014	16	5	5.5	0.107551845	0.78777269	0.981853516	0.07868744	1.434873317	1207071.896	60	0	0	0	0	1	0	0	0	0	0	0
BRA	27	2015	16	6	5099	0.111218891	0.760666082	1.00348	-0.236599147	1.399649337	954316.9743	61	0	0	0	0	0	1	0	0	0	0	0
BRA	27	2016	16	7	5145	0.11543691	0.74862961	1.029510116	0.004487286	1.291112871	974011.6329	62	0	0	0	0	0	0	1	0	0	0	0
BRA	27	2017	16	8	5434	0.122610968	0.73503783	0.847447553	0.166695974	1.316321516	1157388.471	63	0	0	0	0	0	0	0	1	0	0	0
BRA	27	2018	16	9	5746	0.141629835	0.673153973	0.91672613	-0.077658659	1.287090237	1165644.464	64	0	0	0	0	0	0	0	0	1	0	0
BRA	27	2019	16	10	5564	0.116805319	0.600808579	1.016465717	-0.072503336	1.967778015	1211314.035	65	0	0	0	0	0	0	0	0	0	1	0
BRA	27	2020	16	11	5478	0.097389478	0.443797258	1.333394023	-0.373499549	2.028311426	1027376.547	66	0	0	0	0	0	0	0	0	0	0	1
BRA	28	2010	17	1	5118	0.091479565	0.381732072	0.663238852	0.066572206	0.385035547	15273597.68	12	1	0	0	0	0	0	0	0	0	0	0
BRA	28	2011	17	2	5.3	0.049497393	0.291979723	0.758047669	-0.053318072	0.765424435	18903899.1	13	0	1	0	0	0	0	0	0	0	0	0
BRA	28	2012	17	3	5.5	0.068910727	0.364365398	1.115639175	1.332963543	2.946664594	35340680.45	14	0	0	1	0	0	0	0	0	0	0	0
BRA	28	2013	17	4	5.6	0.075419591	0.405474181	1.03288323	0.022995946	3.111176385	32487982.48	15	0	0	0	1	0	0	0	0	0	0	0
BRA	28	2014	17	5	5.5	0.055206601	0.274806307	1.065788844	-0.088845226	1.856376533	43676859.86	16	0	0	0	0	1	0	0	0	0	0	0
BRA	28	2015	17	6	5099	0.022799192	0.26555094	1.408923671	-0.315932132	2.934330228	30919285.61	17	0	0	0	0	0	1	0	0	0	0	0
BRA	28	2016	17	7	5145	0.000730852	0.31636904	1.465969299	-0.092809632	3.860614008	23544081.26	18	0	0	0	0	0	0	1	0	0	0	0
BRA	28	2017	17	8	5434	-0.034397744	0.346590736	1.173333879	0.000574703	-4.034422957	21503457.39	19	0	0	0	0	0	0	0	1	0	0	0
BRA	28	2018	17	9	5746	-0.080507875	0.337114252	1.329655457	-0.189994016	0.718467933	17907557.6	20	0	0	0	0	0	0	0	0	1	0	0
BRA	28	2019	17	10	5564	-0.041414585	0.280090036	1.974724753	-0.154515475	1.024175701	18223067.1	21	0	0	0	0	0	0	0	0	0	1	0
